id	navi	ipa	infixes	partOfSpeech	localized	source
10756	plltxeyu	pḷ.ˈt'ɛ.ju	NULL	n.	speaker	http://naviteri.org/2015/08/aylifyavi-lereyfya-2-cultural-terms-2-and-more/ (30 Aug 2015)
10760	pxawngip	ˈp'aw.ŋip̚	NULL	n.	environment	http://naviteri.org/2015/09/tskxekengtsyip-a-mikyunfpi-a-little-listening-exercise-2/ (30 September 2015)
10764	palulukantsyìp	ˌpa.lu.ˈlu.kan.t͡sjɪp̚	NULL	n.	cat (earth animal); lit. little palulukan	NULL
10768	zum	zum	NULL	n.	object, thing (physical or tangible)	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10772	hìpey	ˈhɪ.p·ɛj	hìp<0><1><2>ey	vin.	hesitate, hold back for a short time	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10776	tìhìpey	ti.ˈhɪ.pɛj	NULL	n.	hesitation	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10780	snäm	sn·æm	sn<0><1><2>äm	vin.	rot, decay, degrade over time	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10784	kllrikx	kḷ.ˈɾik'	NULL	n.	earthquake	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10788	sälatem	sæ.ˈla.tɛm	NULL	n.	change (instance of), edit, modification	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10792	tìlatem	tɪ.ˈla.tɛm	NULL	n.	change (abstract concept)	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10796	txatx	t'at'	NULL	n.	bubble	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10800	lehìpey	lɛ.ˈhɪ.pɛj	NULL	adj.	hesitant, in a state of hesitation	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10804	nìhìpey	nɪ.ˈhɪ.pɛj	NULL	adv.	hesitantly	http://naviteri.org/2015/11/vomuna-liu-amip-ten-new-words/ (30 November 2015)
10808	ronguway	ɾ·o.ˈŋu.waj	ronguw<0><1><2>ay	vin.	howl	http://forum.learnnavi.org/projects/kaltxi-ma-prrnen!-animal-learning-book/msg612075/#msg612075 (03 Aug 2014)
10812	ronguwayyu	ɾo.ˈŋu.waj.ju	NULL	n.	howler	http://forum.learnnavi.org/projects/kaltxi-ma-prrnen!-animal-learning-book/msg612075/#msg612075 (03 Aug 2014)
10816	ler	lɛɾ	NULL	adj.	steady, smooth (for motion)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10820	nìler	nɪ.ˈlɛɾ	NULL	adv.	steadily	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10824	lo'a	ˈlo.ʔa	NULL	n.	totem, amulet	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016); http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
10832	'ewrang	ˈʔɛw.ɾaŋ	NULL	n.	loom	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10836	sa'ewrang	sa.ˈʔɛw.ɾaŋ	NULL	n.	mother loom, giant loom	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10840	tiretu	ti.ˈɾɛ.tu	NULL	n.	shaman	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10844	pasuk	ˈpa.suk̚	NULL	n.	berry	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10848	vozampasukut	ˈvo.zam.pa.suk.ut̚	NULL	n.	grinch tree, thousand berry tree	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10852	paskalin	pa.ska.ˈlin	NULL	n.	sweet berry (term of endearment)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10856	fngä'tseng	ˈfŋæʔ.t͡sɛŋ	NULL	n.	restroom (on Earth)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10860	mo a fngä'	ˈmo a ˈfŋæʔ	NULL	n.	restroom (on Earth)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10864	sa	s·a	s<0><1><2>a	vin.	rise to a challenge	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10884	tanleng	ˈtan.lɛŋ	NULL	n.	bark (of a tree)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10888	syokup	sJo.ˈkup̚	NULL	n.	weight (physical) 	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10892	kewan	ˈkɛ.wan	NULL	n.	age	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10896	tìnvi	ˈtɪn.vi	NULL	n.	task, errand, step (in an instruction)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10900	tìnvi si	ˈtɪn.vi s·i	tìnvi s<0><1><2>i	vin.	perform a task, run an errand	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10904	txanwetseng	t'an.ˈwɛ.t͡sɛŋ	NULL	n.	personally significant or beloved place, heimat (ger.)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10908	penghrr	p·ɛŋ.ˈhṛ	pengh<0><1><2>rr	vin.	warn	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10912	säpenghrr	sæ.pɛŋ.ˈhṛ	NULL	n.	warning	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10916	tì'ul	tɪ.ˈʔul	NULL	n.	increase	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10920	eyawrfya	ɛ.ˈjawɾ.fja	NULL	n.	right way (of doing something), correct path	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10924	stiwi	ˈsti.wi	NULL	n.	mischief	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10928	stiwi si	ˈsti.wi s·i	stiwi s<0><1><2>i	vin.	be naughty, do mischief	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10932	stiwinga'	ˈsti.wi.ŋaʔ	NULL	adj.	mischievous	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10936	stiwisiyu	ˈsti.wi.si.Ju	NULL	n.	mischiefmaker	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10940	rawng	ɾawŋ	NULL	n.	entrance, doorway	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10944	syewe	ˈsJɛ.wɛ	NULL	n.	fat (substance in meat)	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10948	syewenga'	ˈsJɛ.wɛ.ŋaʔ	NULL	adj.	fatty	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10952	laro si	ˈla.ɾo s·i	laro s<0><1><2>i	vin.	clean, make free of dirt	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10956	slukx	sluk'	NULL	n.	horn of an animal	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10960	tsin	t͡sin	NULL	n.	nail, claw	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10964	ue'	·u·ˈɛʔ	<0><1>u<2>e'	vtr.	vomit, vomit up	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10968	nantangtsyìp	ˈnan.taŋ.t͡sJɪp̚	NULL	n.	dog (earth animal); lit. little nantang	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10972	hiup	ˈh·i.·up̚	h<0><1>i<2>up	vtr.	spit, spit out	http://naviteri.org/2016/06/mrrvola-lifyavi-amip-forty-new-expressions/ (30 Jun 2016)
10980	räptum	ɾæp.ˈtum	NULL	adj.	coarse, vulgar, socially unacceptable	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
10984	txanlokxe	t'an.lo.ˈk'ɛ	NULL	n.	clan or tribal domain, country	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
10988	tsamsä'o	ˈt͡sam.sæ.ʔo	NULL	n.	weapon of war	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
10992	tìtxurnga'	tɪ.ˈt'uɾ. ŋaʔ	NULL	adj.	powerful	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
10996	leym	l·ɛjm	l<0><1><2>eym	vin.	call, cry out, exclaim	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
11000	nìzen	nɪ.ˈzɛn	NULL	adv.	necessarily	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
11004	kenzen	kɛn.ˈzɛn	NULL	adv.	not necessarily	http://naviteri.org/2016/12/tengkrr-perahem-zisit-amip-as-the-new-year-arrives/ (31 Dec 2016)
11008	pllhrr	p·ḷ.ˈhṛ	pllh<0><1><2>rr	vin.	warn	http://naviteri.org/2017/01/meliuteri-alu-tung-si-pllhrr-about-tung-and-pllhrr/ (02 Jan 2017)
11012	säpllhrr	sæ.pḷ.ˈhṛ	NULL	n.	warning	http://naviteri.org/2017/01/meliuteri-alu-tung-si-pllhrr-about-tung-and-pllhrr/ (02 Jan 2017)
11024	tspìng	t͡spɪŋ	NULL	n.	austrapede	http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
11028	mawup	ˈma.wup̚	NULL	n.	turtapede	http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
11032	pawk	pawk̚	NULL	n.	horn, wind instrument	http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
11048	tekre	ˈtɛk.ɾɛ	NULL	n.	skull	http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
11056	ionar	ˈi.o.naɾ	NULL	n.	banshee rider visor	http://naviteri.org/2017/02/ayioang-amip-si-ayu-alahe-new-animals-and-other-things/ (28 Feb 2017)
11072	mo'ara	mo.ˈʔa.ɾa	NULL	n.	gathering place	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11080	tìsung	tɪ.ˈsuŋ	NULL	n.	addition, post script	Frommer (24. Aug 2010) http://forum.learnnavi.org/language-updates/fmawno/msg293595/#msg293595
11084	tìng ontu	t·ɪŋ ˈon.tu	t<0><1><2>ìng ontu	vin.	smell	27 November 2012 http://naviteri.org/2012/11/renu-ayinanfyaya-the-senses-paradigm/
11088	tìng ftxì	t·ɪŋ ft'ɪ	t<0><1><2>ìng ftxì	vin.	taste	27 November 2012 http://naviteri.org/2012/11/renu-ayinanfyaya-the-senses-paradigm/
11092	satu'li	sa.ˈtuʔ.li	NULL	n.	heritage	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11100	tìkxuke	tɪ.ˈk'u.kɛ	NULL	n.	safety	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11104	emkä	ɛm.ˈk·æ	emk<0><1><2>ä	vtr.	cross	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11108	kxu si	k'u s·i	kxu s<0><1><2>i	vin.	harm	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11112	tswìk	t͡sw·ɪk	tsw<0><1><2>ìk	vtr.	suck	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11116	tswìk kxenerit	t͡sw·ɪk ˈk'ɛ.nɛ.ɾit̚	tsw<0><1><2>ìk kxenerit	vin.	smoke (lit. to suck smoke)	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11120	taksyokx	t·ak.ˈsjok'	taksy<0><1><2>okx	vin.	clap hands	http://naviteri.org/2017/06/ayliu-a-ta-eywaeveng-kifkey-uniltirantokxa-words-from-disneys-pandora-the-world-of-avatar/ (30 Jun 2017)
11140	pamuvan	ˈpam.u.van	NULL	n.	sound play	http://naviteri.org/2017/10/vurway-alor-a-beautiful-narrative-poem/ (07 Oct 2017)
11144	kemwiä	kɛm.ˈwi.æ	NULL	adj.	improper, unfair, wrong, unjustified	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11148	tìkemwiä	tɪ.kɛm.ˈwi.æ	NULL	n.	unfairness, injustice	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11152	leymkem	l·ɛjm.ˈkɛm	l<0><1><2>eymkem	vin.	protest	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11156	tìleymkem	tɪ.lɛjm.ˈkɛm	NULL	n.	protesting, protest (abstract concept)	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11160	säleymkem	sæ.lɛjm.ˈkɛm	NULL	n.	protest, instance of protesting	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11164	leymfe'	l·ɛjm.ˈfɛʔ	l<0><1><2>eymfe'	vin.	complain	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11168	tìleymfe'	tɪ.lɛjm.ˈfɛʔ	NULL	n.	complaining	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11172	säleymfe'	sæ.lɛjm.ˈfɛʔ	NULL	n.	complaint	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11176	tìleym	tɪ.ˈlɛjm	NULL	n.	call	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11180	tìtstunwinga'	tɪ.ˈstun.wi.ŋaʔ	NULL	adj.	kind	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11184	tìflänga'	tɪ.ˈflæ.ŋa	NULL	adj.	successful	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11188	ekxan si	ɛ.ˈk'an s·i	ekxan s<0><1><2>i	vin.	exclude, keep out, bar	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11192	nìtsleng	nɪ.ˈt͡slɛŋ	NULL	adv.	falsely	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11196	kawl	kawl	NULL	adv.	hard, diligently	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11200	yawntutsyìp	ˈjawn.tu.t͡sjɪp	NULL	n.	darling, little loved one	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11208	weopx	wɛ.ˈop'	NULL	n.	wave (of water)	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11212	leweopx	lɛ.wɛ.ˈop'	NULL	adj.	wavelike	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11216	tsìltsan	t͡sɪl.ˈt͡san	NULL	n.	good (abstract concept), goodness	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11220	lerìn	lɛ.ˈɾɪn	NULL	adj.	wooden, of wood	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11224	letskxe	lɛ.ˈt͡sk'ɛ	NULL	adj.	stony, of stone	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11228	pìsaw	pɪ.ˈsaw	NULL	adj.	clumsy, accidentprone	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11232	tìpsaw	tɪp.ˈsaw	NULL	n.	clumsiness	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11236	txintseng	ˈt'in.t͡sɛŋ	NULL	n.	base of operations	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11240	lanay'ka	la.ˈnajʔ.ka	NULL	n.	slinger	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11244	ilu	ˈi.lu	NULL	n.	large plesiosaurlike sea creature	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11248	sye'otxang	ˈsjɛ.ʔo.t'aŋ	NULL	n.	wind instrument	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11252	vurway	ˈvuɾ.waj	NULL	n.	story poem, narrative poem	http://naviteri.org/2017/10/vurway-alor-a-beautiful-narrative-poem/ (07 Oct 2017)
11260	txopu sleyku	ˈt'o.pu slɛj.ˈk·u	txopu sleyk<0><1><2>u	vtr.	frighten	http://naviteri.org/2012/01/mipa-zisit-ayliu-amip-new-words-for-the-new-year/ (09 Jan 2012))
11284	paytxew	paj.ˈt'ɛw	NULL	n.	shoreline, water's edge	http://naviteri.org/2017/10/vurway-alor-a-beautiful-narrative-poem/ (07 Oct 2017)
11288	lì'ukìng	ˈlɪ.ʔu.kɪŋ	NULL	n.	sentence	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11292	lì'ukìngvi	ˈlɪ.ʔu.kɪŋ.vi	NULL	n.	phrase	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11296	lì'kong	ˈlɪʔ.koŋ	NULL	n.	syllable	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11300	lì'uvi	ˈlɪ.ʔu.vi	NULL	n.	affix	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11304	eolì'uvi	ˈɛ.o.lɪ.ʔu.vi	NULL	n.	prefix	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11308	syonlì'u	ˈsjon.lɪ.ʔu	NULL	n.	adjective	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11312	fyalì'u	ˈfja.lɪ.ʔu	NULL	n.	adverb	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11316	starlì'u	ˈstaɾ.lɪ.ʔu	NULL	n.	adposition	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11320	tilì'u	ˈti.lɪ.ʔu	NULL	n.	conjunction	http://naviteri.org/2017/10/more-language-for-talking-about-language/ (05 Oct 2017)
11324	vonvä'	von.ˈvæʔ	NULL	n.	butthole, asshole, dickhead (vulgar)	http://naviteri.org/2017/09/zisikrr-amip-ayliu-amip-new-words-for-the-new-season/ (30 September 2017)
11332	yo'kofya	ˈjoʔ.ko.fja	NULL	n.	cycle	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11336	tì'iluke	tɪʔ.ˈi.lu.kɛ	NULL	adj.	endless, neverending (in a temporal sense)	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11340	txanso'hayu	t'an.ˈsoʔ.ha.ju	NULL	n.	fan, enthusiast	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11344	'oktrr	ˈʔok.tṛ	NULL	n.	day of commemoration	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11348	so'yu	ˈso.ju	NULL	n.	colloquial form of txanso'hayu (fan, enthusiast)	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11352	zìsìtsaltrr	zɪ.sɪt.ˈsal.tṛ	NULL	n.	(yearly) anniversary	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11356	zìtsaltrr	zɪ.ˈt͡sal.tṛ	NULL	n.	colloquial form of zìsìtsaltrr (yearly anniversary)	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11360	tsukx	t͡s·uk'	ts<0><1><2>ukx	vtr.	stab	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11364	ripx	ɾ·ip'	r<0><1><2>ipx	vtr.	pierce	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11368	sävll	sæ.ˈvḷ	NULL	n.	sign, indication, signal	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/ (31 Dec 2017)
11376	tstxolì'ukìngvi	t͡st'o.ˈlɪʔ.u.kɪŋ.vi	NULL	n.	noun phrase (phrase whose pivotal or central word is a noun)	http://naviteri.org/2017/12/zisit-amip-lefpom-ma-eylan-happy-new-year-friends/#comment-27964 (01 Jan 2018)
11380	kxì	k'ɪ	NULL	intj.	hello (casual)	http://naviteri.org/2018/02/negative-questions-in-navi/ (28 Feb 2018)
11384	aho	·a.ˈh·o	<0><1>ah<2>o	vin.	pray	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11388	tìaho	tɪ.a.ˈho	NULL	n.	prayer (in general, abstract idea)	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11392	saho	sa.ˈho	NULL	n.	prayer	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11396	syawn	sjawn	NULL	n.	blessing	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11400	tìng syawn	t·ɪŋ sjawn	t<0><1><2>ìng syawn	vin.	bless	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11404	parul	pa.ˈɾul	NULL	n.	miracle	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11408	parulnga'	pa.ˈɾul.ŋaʔ	NULL	adj.	miraculous	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11412	parultsyìp	pa.ˈɾul.t͡sjɪp̚	NULL	n.	term of affection for children	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11416	keltrrtrr	kɛl.ˈtṛ.tṛ	NULL	adj.	unusual	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11420	txankeltrrtrr	ˈt'an.kɛl.tṛ.tṛ	NULL	adj.	extraordinary	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11424	nìtxankeltrrtrr	nɪ.ˈt'an.kɛl.tṛ.tṛ	NULL	adv.	extraordinarily	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11428	hafyon	ha.ˈfjon	NULL	n.	wisdom	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11432	lafyon	la.ˈfjon	NULL	adj.	wise	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11436	hafyonga'	ha.ˈfjo.ŋaʔ	NULL	adj.	wise	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11440	fkxara	ˈfk'a.ɾa	NULL	n.	stress (mental or emotional feeling)	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11444	fkxaranga'	ˈfk'a.ɾa.ŋaʔ	NULL	adj.	stressful	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11448	afpawng	a.ˈfpawŋ	NULL	n.	grief	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11452	afpawng si	a.ˈfpawŋ s·i	afpawng s<0><1><2>i	vin.	grieve	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11456	keyn	k·ɛjn	k<0><1><2>eyn	vtr.	put down	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11460	palon	ˈp·a.l·on	p<0><1>al<2>on	vin.	burn	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11464	rem	ɾɛm	NULL	n.	fuel	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
11468	tong	t·oŋ	t<0><1><2>ong	vtr.	put out, quench	http://naviteri.org/2018/03/100a-liu-amip-64-new-words-part-1/ (31 Mar 2018)
